,Index,ID,Date,Country,Disease,Update,Month,Year,Deaths,Pathogens,Disease_Scientific_Name,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms
73,1831,1332,2002-01-07,Congo,Ebola,Yes,1,2002,24,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
74,1842,1331,2002-01-09,Congo,Ebola,Yes,1,2002,25,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
75,1809,1326,2002-01-24,Congo,Ebola,Yes,1,2002,23,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
76,1755,1322,2002-02-07,Congo,Ebola,Yes,2,2002,42,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
77,1788,1316,2002-02-21,Congo,Ebola,Yes,2,2002,46,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
78,1759,1315,2002-02-25,Gabon,Ebola,Yes,2,2002,48,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
79,1762,1313,2002-03-06,Gabon,Ebola,Yes,3,2002,49,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
80,1776,1309,2002-03-14,Congo,Ebola,Yes,3,2002,50,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
81,1766,1306,2002-03-22,Congo,Ebola,Yes,3,2002,50,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
82,1778,1299,2002-05-09,Gabon,Ebola,Yes,5,2002,0,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
83,2116,2736,2002-12-31,Congo,Ebola,Yes,12,2002,22,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
84,2799,923,2003-02-18,Congo,Ebola,Yes,2,2003,59,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
85,2842,919,2003-02-26,Congo,Ebola,Yes,2,2003,77,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
86,2824,916,2003-02-28,Congo,Ebola,Yes,2,2003,80,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
87,2841,915,2003-03-07,Congo,Ebola,Yes,3,2003,89,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
88,2826,910,2003-03-14,Congo,Ebola,Yes,3,2003,106,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
89,2718,901,2003-03-24,Congo,Ebola,Yes,3,2003,113,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
90,2766,888,2003-04-02,Congo,Ebola,Yes,4,2003,120,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
91,2738,878,2003-04-14,Congo,Ebola,Yes,4,2003,0,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
92,2767,855,2003-05-07,Congo,Ebola,Yes,5,2003,128,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
93,2701,765,2003-11-17,Congo,Ebola,Yes,11,2003,11,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
94,2834,763,2003-11-21,Congo,Ebola,Yes,11,2003,13,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
95,2709,760,2003-11-25,Congo,Ebola,Yes,11,2003,18,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
96,2788,759,2003-12-03,Congo,Ebola,Yes,12,2003,28,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
97,2761,754,2003-12-12,Congo,Ebola,Yes,12,2003,0,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
98,920,2734,2004-01-06,Congo,Ebola,Yes,1,2004,29,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
99,948,2661,2004-05-24,Sudan,Ebola,Yes,5,2004,4,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
100,912,2660,2004-05-26,Sudan,Ebola,Yes,5,2004,5,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
101,965,2658,2004-06-01,Sudan,Ebola,Yes,6,2004,6,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
102,971,2655,2004-06-07,Sudan,Ebola,Yes,6,2004,7,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
103,974,2654,2004-06-11,Sudan,Ebola,Yes,6,2004,7,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
104,982,2652,2004-06-17,Sudan,Ebola,Yes,6,2004,0,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
105,1000,2650,2004-06-22,Sudan,Ebola,Yes,6,2004,6,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
106,953,2649,2004-07-06,Sudan,Ebola,Yes,7,2004,7,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
107,1025,2644,2004-08-07,Sudan,Ebola,No,8,2004,7,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
108,765,2078,2005-05-18,Congo,Ebola,No,5,2005,9,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
109,803,2075,2005-05-25,Congo,Ebola,Yes,5,2005,9,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
110,801,2061,2005-06-16,Congo,Ebola,Yes,6,2005,9,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
111,2301,1705,2007-09-11,Congo,Ebola,No,9,2007,166,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
112,2233,1704,2007-09-13,Congo,Ebola,Yes,9,2007,0,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
113,2316,1702,2007-09-20,Congo,Ebola,Yes,9,2007,0,Virus,Ebola,0,Brutal,"person to person blood bodily fluids, person to person cough sneeze aerosol, person to person sexual contact",2.0,21.0,fruit bats,zootonic,all,"Fever, Fatigue, Muscle pain, Headache, Sore throat, Vomiting, Diarrhoea, Rash, Symptoms of impaired kidney and liver function, In some cases, both internal and external bleeding"
